t_s,bufPctRaw,bufPctSmoothed,bufPctDrawn,redraws,lastSkipReason,wrState
12.7857,8,8,8,15,delta,2
12.8061,8,8,8,15,delta,2
12.826,8,8,8,15,delta,2
12.8572,8,8,8,15,delta,2
12.8776,8,8,8,15,delta,2
12.8979,8,8,8,15,delta,2
12.9184,8,8,8,15,delta,2
12.938,8,8,8,15,delta,2
12.97,8,8,8,15,delta,2
12.9899,8,8,8,15,delta,2
13.0098,8,8,8,15,delta,2
13.0305,8,8,8,15,delta,2
13.0518,8,8,8,15,delta,2
13.0834,8,8,8,15,delta,2
13.1039,8,8,8,15,delta,2
13.1247,8,8,8,15,delta,2
13.1463,8,8,8,15,delta,2
13.1659,8,8,8,15,delta,2
13.1969,8,8,8,15,delta,2
13.2181,8,8,8,15,delta,2
13.239,8,8,8,15,delta,2
13.2603,8,8,8,15,delta,2
13.28,8,8,8,15,delta,2
13.3113,8,8,8,15,delta,2
13.332,8,8,8,15,delta,2
13.352,8,8,8,15,delta,2
13.3724,8,8,8,15,delta,2
13.392,8,8,8,15,delta,2
13.4235,8,8,8,15,delta,2
13.4439,8,8,8,15,delta,2
13.4643,8,8,8,15,delta,2
13.4843,8,8,8,15,delta,2
13.5038,8,8,8,15,delta,2
13.5353,8,8,8,15,delta,2
13.5559,8,8,8,15,delta,2
13.5759,8,8,8,15,delta,2
13.5964,8,8,8,15,delta,2
13.6179,8,8,8,15,delta,2
13.6488,8,8,8,15,delta,2
13.6679,8,8,8,15,delta,2
13.6888,8,8,8,15,delta,2
13.7092,8,8,8,15,delta,2
13.729,8,8,8,15,delta,2
13.76,8,8,8,15,delta,2
13.7807,8,8,8,15,delta,2
13.8009,8,8,8,15,delta,2
13.8213,8,8,8,15,delta,2
13.8409,8,8,8,15,delta,2
13.872,8,8,8,15,delta,2
13.8927,8,8,8,15,delta,2
13.9129,8,8,8,15,delta,2
13.9333,8,8,8,15,delta,2
13.9529,8,8,8,15,delta,2
13.9838,8,8,8,15,delta,2
14.005,8,8,8,15,delta,2
14.0249,8,8,8,15,delta,2
14.0453,8,8,8,15,delta,2
14.0649,8,8,8,15,delta,2
14.0962,8,8,8,15,delta,2
14.1171,8,8,8,15,delta,2
14.1378,8,8,8,15,delta,2
14.1593,8,8,8,15,delta,2
14.179,8,8,8,15,delta,2
14.2102,8,8,8,15,delta,2
14.2307,8,8,8,15,delta,2
14.2517,8,8,8,15,delta,2
14.2733,8,8,8,15,delta,2
14.2931,8,8,8,15,delta,2
14.324,8,8,8,15,delta,2
14.3448,8,8,8,15,delta,2
14.3647,8,8,8,15,delta,2
14.3851,8,8,8,15,delta,2
14.4049,8,8,8,15,delta,2
14.4364,8,8,8,15,delta,2
14.4568,8,8,8,15,delta,2
14.477,8,8,8,15,delta,2
14.4972,8,8,8,15,delta,2
14.5168,8,8,8,15,delta,2
14.5482,8,8,8,15,delta,2
14.5696,8,8,8,15,delta,2
14.5922,8,8,8,15,delta,2
14.6134,8,8,8,15,delta,2
14.635,8,8,8,15,delta,2
14.6668,8,8,8,15,delta,2
14.6883,8,8,8,15,delta,2
14.7083,8,8,8,15,delta,2
14.7278,8,8,8,15,delta,2
14.7479,8,8,8,15,delta,2
14.779,8,8,8,15,delta,2
14.8001,8,8,8,15,delta,2
14.8216,8,8,8,15,delta,2
14.8418,8,8,8,15,delta,2
14.8618,8,8,8,15,delta,2
14.895,8,8,8,15,delta,2
14.9158,8,8,8,15,delta,2
14.9363,8,8,8,15,delta,2
14.9559,8,8,8,15,delta,2
14.9759,8,8,8,15,delta,2
15.0092,8,8,8,15,delta,2
15.0297,8,8,8,15,delta,2
15.0505,8,8,8,15,delta,2
15.0719,8,8,8,15,delta,2
15.0921,8,8,8,15,delta,2
15.1251,8,8,8,15,delta,2
15.1457,8,8,8,15,delta,2
15.1662,8,8,8,15,delta,2
15.1859,8,8,8,15,delta,2
15.2058,8,8,8,15,delta,2
15.24,8,8,8,15,delta,2
15.2605,8,8,8,15,delta,2
15.2822,8,8,8,15,delta,2
15.3028,8,8,8,15,delta,2
15.3262,8,8,8,15,delta,2
15.3571,8,8,8,15,delta,2
15.4011,8,8,8,15,delta,2
15.4221,8,8,8,15,delta,2
15.4425,8,8,8,15,delta,2
15.4631,8,8,8,15,delta,2
15.4941,8,8,8,15,delta,2
15.5138,8,8,8,15,delta,2
15.5338,8,8,8,15,delta,2
15.5541,8,8,8,15,delta,2
15.5741,8,8,8,15,delta,2
15.6054,8,8,8,15,delta,2
15.6261,8,8,8,15,delta,2
15.6459,8,8,8,15,delta,2
15.6669,8,8,8,15,delta,2
15.6867,8,8,8,15,delta,2
15.718,8,8,8,15,delta,2
15.7377,8,8,8,15,delta,2
15.758,8,8,8,15,delta,2
15.7781,8,8,8,15,delta,2
15.7978,8,8,8,15,delta,2
15.8293,8,8,8,15,delta,2
15.8493,8,8,8,15,delta,2
15.8689,8,8,8,15,delta,2
15.8893,8,8,8,15,delta,2
15.9089,8,8,8,15,delta,2
15.9399,8,8,8,15,delta,2
15.9597,8,8,8,15,delta,2
15.9799,8,8,8,15,delta,2
