t_s,bufPctRaw,bufPctSmoothed,bufPctDrawn,redraws,lastSkipReason,wrState
36.6262,0,16,16,221,delta,1
36.6462,0,16,16,221,delta,1
36.6665,0,16,16,221,delta,1
36.6872,0,16,16,221,delta,1
36.7177,0,16,16,221,delta,1
36.7381,0,16,16,221,delta,1
36.758,0,16,16,221,delta,1
36.7783,0,16,16,221,delta,1
36.7983,0,16,16,221,delta,1
36.8297,0,16,16,221,delta,1
36.85,0,16,16,221,delta,1
36.8702,0,16,16,221,delta,1
36.8904,0,16,16,221,delta,1
36.9107,0,16,16,221,delta,1
36.9422,0,16,16,221,delta,1
36.9621,0,16,16,221,delta,1
36.9822,0,16,16,221,delta,1
37.0028,0,16,16,221,delta,1
37.0233,0,16,16,221,delta,1
37.0535,0,16,16,221,delta,1
37.1215,0,16,16,221,delta,1
37.1517,0,16,16,221,delta,1
37.2368,0,16,16,221,delta,1
37.2581,0,16,16,221,delta,1
37.2899,0,16,16,221,delta,1
37.3103,0,16,16,221,delta,1
37.3302,0,16,16,221,delta,1
37.3507,0,16,16,221,delta,1
37.3712,0,16,16,221,delta,1
37.4021,0,16,16,221,delta,1
37.4223,0,16,16,221,delta,1
37.4422,0,16,16,221,delta,1
37.4629,0,16,16,221,delta,1
37.4831,0,16,16,221,delta,1
37.5141,0,16,16,221,delta,1
37.5341,0,16,16,221,delta,1
37.5541,0,16,16,221,delta,1
37.5745,0,16,16,221,delta,1
37.5955,0,16,16,221,delta,1
37.627,0,16,16,221,delta,1
37.6471,0,16,16,221,delta,1
37.6676,0,16,16,221,delta,1
37.6884,0,16,16,221,delta,1
37.7082,0,16,16,221,delta,1
37.7392,0,16,16,221,delta,1
37.7591,0,16,16,221,delta,1
37.7791,0,16,16,221,delta,1
37.7995,0,16,16,221,delta,1
37.8201,0,16,16,221,delta,1
37.8513,0,16,16,221,delta,1
37.8715,0,16,16,221,delta,1
37.8924,0,16,16,221,delta,1
37.9136,0,16,16,221,delta,1
37.9344,0,16,16,221,delta,1
37.9663,0,16,16,221,delta,1
37.9863,0,16,16,221,delta,1
38.0062,0,16,16,221,delta,1
38.0272,0,16,16,221,delta,1
38.0476,0,16,16,221,delta,1
38.0788,0,16,16,221,delta,1
38.0992,0,16,16,221,delta,1
38.1194,0,16,16,221,delta,1
38.1397,0,16,16,221,delta,1
38.1601,0,16,16,221,delta,1
38.1924,0,16,16,221,delta,1
38.2133,0,16,16,221,delta,1
38.2331,0,16,16,221,delta,1
38.2533,0,16,16,221,delta,1
38.2733,0,16,16,221,delta,1
38.3053,0,16,16,221,delta,1
38.3251,0,16,16,221,delta,1
38.3456,0,16,16,221,delta,1
38.3663,0,16,16,221,delta,1
38.3862,0,16,16,221,delta,1
38.4172,0,16,16,221,delta,1
38.4372,0,16,16,221,delta,1
38.4574,0,16,16,221,delta,1
38.4786,0,16,16,221,delta,1
38.4991,0,16,16,221,delta,1
38.5303,0,16,16,221,delta,1
38.5506,0,16,16,221,delta,1
38.5714,0,16,16,221,delta,1
38.5927,0,16,16,221,delta,1
38.6139,0,16,16,221,delta,1
38.6472,0,16,16,221,delta,1
38.6671,0,16,16,221,delta,1
38.6873,0,16,16,221,delta,1
38.707,0,16,16,221,delta,1
38.727,0,16,16,221,delta,1
38.7579,0,16,16,221,delta,1
38.7781,0,16,16,221,delta,1
38.7984,0,16,16,221,delta,1
38.8183,0,16,16,221,delta,1
38.8386,0,16,16,221,delta,1
38.8701,0,16,16,221,delta,1
38.8904,0,16,16,221,delta,1
38.9117,0,16,16,221,delta,1
38.9324,0,16,16,221,delta,1
38.9552,0,16,16,221,delta,1
38.9861,0,16,16,221,delta,1
39.0072,0,16,16,221,delta,1
39.0276,0,16,16,221,delta,1
39.0483,0,16,16,221,delta,1
39.0684,0,16,16,221,delta,1
39.1001,0,16,16,221,delta,1
39.1203,0,16,16,221,delta,1
39.1403,0,16,16,221,delta,1
39.1604,0,16,16,221,delta,1
39.1806,0,16,16,221,delta,1
39.2116,0,16,16,221,delta,1
39.2323,0,16,16,221,delta,1
39.2523,0,16,16,221,delta,1
39.2724,0,16,16,221,delta,1
39.2924,0,16,16,221,delta,1
39.323,0,16,16,221,delta,1
39.3433,0,16,16,221,delta,1
39.3634,0,16,16,221,delta,1
39.3844,0,16,16,221,delta,1
39.4043,0,16,16,221,delta,1
39.436,0,16,16,221,delta,1
39.4566,0,16,16,221,delta,1
39.4773,0,16,16,221,delta,1
39.4978,0,16,16,221,delta,1
39.5183,0,16,16,221,delta,1
39.5486,0,16,16,221,delta,1
39.5692,0,16,16,221,delta,1
39.589,0,16,16,221,delta,1
39.6099,0,16,16,221,delta,1
39.6307,0,16,16,221,delta,1
39.6648,0,16,16,221,delta,1
39.685,0,16,16,221,delta,1
39.705,0,16,16,221,delta,1
39.7254,0,16,16,221,delta,1
39.7451,0,16,16,221,delta,1
39.776,0,16,16,221,delta,1
39.7961,0,16,16,221,delta,1
39.8161,0,16,16,221,delta,1
39.8364,0,16,16,221,delta,1
39.8579,0,16,16,221,delta,1
39.8903,0,16,16,221,delta,1
39.9101,0,16,16,221,delta,1
39.9301,0,16,16,221,delta,1
39.9507,0,16,16,221,delta,1
39.9712,0,16,16,221,delta,1
